5.4488948080688715e-05,6006.490234375,40823.078125,2604.30908203125,0.0004336572892498225,18.490306854248047,15.200323104858398,114561.9609375,2.0024499893188477,56000.515625,2.489433765411377,139829.0,4.999964237213135,592.4957885742188,0.0001105860474832468,1109.2200944420595,0.6729634446423545,1695.7900297527303,0.07035289234062157,234.10607692987543,5673.940024568865,8.172406907792363,13.609178252828027,7.751091683055476e-05,5.916832706290127,-0.1309858657016324,0.9200458650967454,31.583156565656562,2029.299419191919,0.40185814184203733,0.009245787184173947,0.04831654384288782,aluminium_foil
4.5425233111018315e-05,5819.99365234375,51135.5078125,2573.7568359375,0.0003768515307456255,16.882144927978516,15.216843605041504,110838.6328125,2.003458261489868,57940.015625,2.4896092414855957,144599.0,4.999965190887451,602.495849609375,0.00025853872483879434,1109.266738718719,0.665825260202162,1659.5220568191444,0.0912824391928248,280.62399888891684,5528.821488557864,7.950756191871365,13.214299155037066,9.130740099834821e-05,5.840658008685418,-0.12941577206898144,0.911507872830815,33.98467171717172,2506.27143939394,0.24596890391245274,0.013645608071121272,0.06412813367899876,aluminium_foil
5.5086577049223706e-05,6018.07421875,35738.8046875,2606.159912109375,0.00044339365558698773,18.591428756713867,15.173129081726074,111712.3125,2.002493143081665,57431.5078125,2.4895660877227783,143399.0,4.999965190887451,599.9957885742188,0.00010834983792118582,1360.7609389598745,0.691709075339973,2206.715917043028,0.07217735339524316,231.50567419383344,7466.102729212253,8.325192064597509,13.778047994252919,7.14762936653808e-05,6.047001768463796,-0.14054429935604967,0.9333817118741033,33.16585858585859,2190.709393939394,0.5038386005507668,0.009187634282657649,0.05197705652701566,aluminium_foil
5.8699657529359683e-05,6086.51025390625,20813.927734375,2616.9921875,0.00048414652701467276,19.19144630432129,15.01117992401123,99332.921875,2.0107614994049072,65118.5078125,2.490180730819702,161924.0,4.999969005584717,637.4960327148438,0.00022410749424674317,3656.617875716522,0.6252480065751433,4879.061121494367,0.0755364644251239,217.15487269892168,15859.62661026096,8.49210770638279,13.863290905994559,5.624006955713177e-05,6.561223442969971,-0.14622340249775695,0.9401377621541285,48.8005303030303,5462.835227272728,0.44059099933183066,0.013801481154312813,0.054837402754202055,aluminium_foil
6.257231143536046e-05,6157.06103515625,26865.814453125,2627.977294921875,0.0005232588737271726,19.814403533935547,15.039336204528809,98933.3125,2.0025222301483154,64851.6796875,2.490180730819702,161924.0,4.999969005584717,637.4960327148438,0.000253551551468646,2546.382734779425,0.6850703028647945,4042.810752674916,0.0825336729415011,203.70228378071255,13624.860275920257,8.351610248233058,13.541486016587898,7.25806504450079e-05,6.2366081391121915,-0.15586283985781557,0.9457052202207816,36.75575757575757,3436.1223232323227,0.574435195947568,0.014849494056269077,0.06462536832467157,aluminium_foil
6.344154826365411e-05,6171.7998046875,19734.482421875,2630.098388671875,0.0005219383747316897,19.949562072753906,14.971575736999512,98521.9921875,2.01004958152771,65608.015625,2.4902191162109375,163199.0,4.999969482421875,639.99609375,0.0001425118748554034,3261.744310339385,0.6591497442845144,4784.720186322785,0.07204322647276964,201.02680983434755,15877.136434951759,8.559749679468522,14.003357881699968,5.512746966378589e-05,6.536802975889829,-0.1494623332784361,0.9447016918723772,50.8594696969697,5851.128661616161,0.388611229146737,0.010211188874304087,0.05048857844041296,aluminium_foil
5.2797644457314163e-05,5972.92529296875,29408.517578125,2598.843505859375,0.00042443128768354654,18.200170516967773,15.105751991271973,98330.2578125,2.006037473678589,65477.0625,2.4902191162109375,163199.0,4.999969482421875,639.99609375,8.01225867229007e-05,2582.891380457563,0.6550233648777436,3743.5636292191825,0.059517363840527825,241.50309209363388,12391.363136419159,8.631456394207717,14.246518966925494,5.059347024445294e-05,6.493808882116575,-0.14239868322729676,0.939591670066861,50.4889898989899,5111.2617171717175,0.3174729298611553,0.007431582642299666,0.03584508001777127,aluminium_foil
5.378912828746252e-05,5992.82568359375,54388.50390625,2602.118896484375,0.0004148655862081796,18.371183395385742,15.178692817687988,99734.859375,2.002912998199463,64355.59765625,2.4901418685913086,160654.0,4.999969005584717,634.9960327148438,0.00017932451215154247,1477.7235910709323,0.677468981330542,2290.4798712798597,0.0806241290765513,237.1605249867427,7684.195894048524,8.113733057524247,13.328732427577844,8.273836999627812e-05,5.970488549928428,-0.14138746419503684,0.927481457920109,35.723358585858584,2814.639166666667,0.3869628652080809,0.01116744214696022,0.050997835154232216,aluminium_foil
4.4051517761545256e-05,5789.9375,50392.89453125,2568.745361328125,0.00034553822479210794,16.62533187866211,15.225996971130371,115752.5234375,2.0062363147735596,55632.9296875,2.489388942718506,138649.0,4.999963760375977,589.9957275390625,0.00011647885918751812,1264.7137949799244,0.6381369138608566,1747.4682042291815,0.07186731843201444,289.47677350319424,5725.159021936815,8.183214067708628,13.671024645740285,7.133221662144641e-05,6.029010711524773,-0.1272466110361027,0.9144865385170144,36.433358585858585,2600.0444191919196,0.25585052951689663,0.009251802935944678,0.047070920682379315,aluminium_foil
8.28988486318849e-05,6470.17236328125,14528.2060546875,2670.56640625,0.0006870143115520477,22.748062133789062,14.759734153747559,107493.2109375,2.1985228061676025,71759.78125,2.4902191162109375,163199.0,4.999969482421875,639.99609375,0.00017877706691641674,3367.877482576197,0.6594758990361939,4945.25451281516,0.08293292469022247,153.7480927880609,16413.140568684445,8.426181081621,13.698278452845503,6.370053623211392e-05,6.462384544160444,-0.15220456306225744,0.9431409123335168,54.371919191919204,6912.519393939396,0.3007993753628423,0.010859349280187242,0.05301490474616702,aluminium_foil
6.805920565966517e-05,6252.44677734375,21336.880859375,2642.5048828125,0.0005634068511426449,20.664384841918945,15.012565612792969,98151.5546875,2.0023417472839355,65356.43359375,2.4902191162109375,163199.0,4.999969482421875,639.99609375,0.00018919046389626626,2246.6980262809016,0.7016868431731917,3765.5785795758557,0.08493930015716099,187.40967794373876,12815.616292022529,8.378101041513705,13.587171176701741,7.568579087506236e-05,6.193415790472417,-0.1618072873517192,0.9515087529367674,40.35517676767677,4028.9155303030307,0.46513128766787604,0.011528462313860857,0.06031716338510795,aluminium_foil
